Plate ID,Age,lat,lon,rot,rot_rel_plate_ID
7079,60,51.7,9.26,13.44,701
7079,70,50.78,6.65,15.18,701
7079,80,50.45,3.63,17.84,701
7079,90,51.07,0.23,23.89,701
7079,100,49.37,-2.88,30.59,701
7079,110,50.21,-1.85,36.83,701
7079,120,50.5,-1.86,43.19,701
7079,130,50.12,0.56,47.54,701
7079,140,50.95,2.32,49.28,701
7079,150,51.24,2.21,52.21,701
7079,160,53.42,5,55.86,701
7079,170,54.73,5.45,60.22,701
7079,180,54.19,4.1,64.09,701
7079,190,53.56,3.07,67.66,701
7079,200,52.83,4.87,65.83,701
7079,210,51.98,6.57,63.48,701
7079,220,51.45,7.51,62.02,701
7079,230,51.24,7.85,61.51,701
7079,240,51.03,8.19,61.02,701
7079,250,51.03,8.19,61.02,701
7079,260,51.03,8.19,61.02,701
7079,270,51.03,8.19,61.02,701
7079,280,51.03,8.19,61.02,701
